Scenario,User,st_a_ave,st_ag,st_angle_ave,st_cl,st_d_f_ave,st_d_lf_ave,st_d_rf_ave,st_ls_a,st_ls_l,st_ls_r,st_nc,st_os,st_t_stamp,st_tc,st_v_ave
1.0,16.0,1.00208298929,0,0.0,0,57.8733865796,200.0,40.2191866968,0,0,0,0,0,165.101,0,17.8685402659
0.0,17.0,0.845264403825,1,0.0,2,58.4453733606,91.3458238553,114.511046006,1,1,1,1,0,165.006,0,22.8512833092
1.0,17.0,2.18007375035,0,0.0,2,49.7263967389,158.92482472,111.215976672,0,0,0,0,0,165.083,0,15.6407100463
0.0,18.0,0.418689414828,0,0.0,1,22.3777239736,35.228729172,78.5640185072,0,0,0,0,0,165.034,0,15.8992539503
1.0,18.0,0.625026101732,0,0.0,2,39.6043868996,45.9659727739,200.0,0,0,0,0,0,165.063,0,17.8354220241
0.0,19.0,0.681263475446,0,0.0,2,24.4174403,46.9073658511,200.0,0,0,0,0,0,165.098,0,12.513560494
1.0,19.0,0.98228022012,1,0.0,0,40.1079113439,134.899244085,71.0854438807,0,0,0,0,0,165.067,1,5.80175001739
0.0,20.0,0.589938781798,0,0.0,1,42.6118763072,28.3518194368,110.176094488,0,0,0,0,0,165.014,0,17.0278531119
1.0,20.0,0.759915529878,0,0.0,2,24.1157790767,55.503463773,200.0,0,0,0,0,0,165.044,0,19.9187649667
0.0,21.0,1.15464479449,1,0.0,2,74.0967554723,61.538735087,183.264409452,0,0,0,0,1,165.129,0,20.3828349092
1.0,21.0,0.311930371053,0,0.0,1,62.2938465223,121.592628717,130.038532027,0,0,0,0,0,165.012,0,20.3672745407
0.0,22.0,0.72908906418,0,0.0,2,126.783053089,47.3762777513,200.0,0,0,0,0,0,165.023,0,19.248205871
1.0,22.0,0.729597264844,0,0.0,0,98.1058467841,198.571111707,29.1052323282,0,0,0,0,0,165.108,0,12.2167157854
0.0,23.0,0.763374525971,0,0.0,2,77.9103458072,82.6128458185,200.0,0,0,0,0,0,165.024,0,15.8829132901
1.0,23.0,0.669391046401,1,0.0,0,65.5487523681,77.674458095,144.57899283,1,1,0,0,0,165.106,0,21.9395692686
0.0,24.0,0.578101039059,1,0.0,2,6.9437830463,45.699428605,200.0,0,0,0,0,0,165.124,1,15.0129238208
1.0,24.0,0.617439537029,0,0.0,2,9.09418832983,56.258106706,200.0,0,0,0,0,0,165.041,0,13.355364762
0.0,25.0,0.713255099242,0,0.0,0,23.9718518749,41.1365650341,49.3854818491,0,0,0,0,0,165.039,0,14.8444903013
1.0,25.0,1.22076662822,0,0.0,2,28.8939801155,87.4394497075,200.0,0,0,0,0,0,165.043,0,15.9971883725
0.0,26.0,0.564465313933,0,0.0,2,21.5333483951,42.0699681928,200.0,0,0,0,0,0,165.007,0,12.6177573524
1.0,26.0,0.925111993084,0,0.0,2,58.0887257684,47.4463475358,200.0,0,0,0,0,0,165.077,0,19.8396123208
0.0,27.0,1.10311142855,0,0.0,2,16.0738913669,47.8239390784,49.5232605303,0,0,0,0,0,165.12,0,13.6716689959
1.0,27.0,1.22029453789,0,0.0,2,21.2046809676,37.8342974957,200.0,0,0,0,0,0,165.122,0,19.4851551371
0.0,28.0,1.02530595182,0,0.0,1,22.7958743253,68.859077951,110.171699423,0,0,0,0,0,165.059,0,16.2343535259
1.0,28.0,0.924699527091,0,0.0,1,35.4176327804,107.836835739,58.5870185148,0,0,0,0,0,165.093,0,19.1326088046
0.0,29.0,0.711756934808,0,0.0,2,14.496570112,47.6028993347,140.962399635,0,0,0,0,0,165.077,0,16.4645402326
1.0,29.0,0.715439611616,0,0.0,1,44.2264938192,25.9752202523,43.4435198615,0,0,0,0,0,165.094,0,12.1699673201
0.0,30.0,0.788855953863,0,0.0,2,80.2599020112,46.3088497261,200.0,0,0,0,0,0,165.005,0,18.5478379861
1.0,30.0,1.1795395664,0,0.0,2,85.989791651,77.9292309696,129.046054837,0,0,0,0,0,165.121,0,9.62749196002
0.0,31.0,1.11663405023,0,0.0,2,81.0344164077,59.1864776095,198.146606929,0,0,0,0,0,165.122,0,18.2105396312
1.0,31.0,0.383430711383,0,0.0,2,32.98194451,29.6166331876,200.0,0,0,0,0,0,165.04,0,15.7054167393
0.0,32.0,0.500357308547,0,0.0,2,108.178155188,51.5872987776,200.0,0,0,0,0,0,165.124,0,22.9535609347
1.0,32.0,0.906059790953,1,0.0,0,63.6790414766,200.0,122.046037515,1,1,0,0,0,165.106,0,12.5354983758
0.0,33.0,0.511862238224,1,0.0,0,161.344382007,200.0,89.6820836997,0,0,0,1,0,165.065,1,22.8447343334
1.0,33.0,0.419294038382,0,0.0,1,200.0,85.566120596,200.0,0,0,0,0,0,165.15,0,15.4759409211
0.0,34.0,0.405709755277,1,0.0,2,78.8391979741,160.473240065,176.160534937,0,0,0,0,0,165.086,1,15.5773550155
1.0,34.0,0.454992359452,0,0.0,2,154.208021465,47.8473824346,200.0,0,0,0,0,0,165.02,0,13.6723339941
0.0,35.0,0.800684736654,0,0.0,2,33.496558418,35.887759679,200.0,0,0,0,0,0,165.011,0,21.7769794363
1.0,35.0,0.454500291816,0,0.0,0,21.8188916045,127.138921128,79.0887310195,0,0,0,0,0,165.139,0,14.785022578
0.0,36.0,0.622618452956,0,0.0,2,31.4823959336,18.5076836206,200.0,0,0,0,0,0,165.043,0,15.0524042062
1.0,36.0,1.39204834893,0,0.0,0,44.3908615813,200.0,91.2269725861,0,0,0,0,0,165.299,0,9.73893173186
0.0,37.0,0.671247281436,0,0.0,2,22.4809833472,35.9510382468,200.0,0,0,0,0,0,165.024,0,15.5642750709
1.0,37.0,1.96329301012,0,0.0,2,32.6990396826,64.9109527084,77.8555251492,0,0,0,0,0,165.034,0,8.0159982723
0.0,38.0,0.420256046126,0,0.0,2,55.9920269335,65.2925480397,200.0,0,0,0,0,0,165.095,0,17.1498327982
1.0,38.0,0.384667571076,1,0.0,1,54.3444271399,107.046350719,51.5805490885,1,1,0,0,0,165.14,0,14.2014416767
0.0,39.0,0.437364656276,0,0.0,2,43.561339263,144.573391494,200.0,0,0,0,0,0,165.09,0,13.653965784
1.0,39.0,0.467305781041,0,0.0,2,31.8601155972,48.7682346945,48.2846636046,0,0,0,0,0,165.038,0,12.5412652155
0.0,40.0,0.61808425778,1,0.0,2,200.0,100.128504529,200.0,0,0,0,0,1,165.042,0,27.7325940657
1.0,40.0,0.761278528959,0,0.0,2,21.8296759086,47.6915403813,200.0,0,0,0,0,0,165.094,0,18.065399119
0.0,41.0,0.557037113174,1,0.0,2,67.3127495964,36.0497983766,200.0,0,0,0,0,0,165.108,1,14.5057507571
1.0,41.0,0.963573980802,0,0.0,0,69.0266344618,188.56424275,51.6865802829,0,0,0,0,0,165.07,0,13.1712407856
0.0,42.0,0.55692069805,0,0.0,1,21.8208624446,60.076143,90.461780591,0,0,0,0,0,165.077,0,14.3908473565
1.0,42.0,0.550083198471,1,0.0,1,55.9971166372,65.1097017985,105.663889475,1,1,0,0,0,165.14,0,18.4819604683
0.0,43.0,0.634355249638,0,0.0,2,30.0186228906,17.2695342895,200.0,0,0,0,0,0,165.203,0,18.3082298524
1.0,43.0,0.716648614247,0,0.0,2,31.2274903397,39.1025767982,200.0,0,0,0,0,0,165.055,0,14.3533007073
0.0,44.0,0.549026296647,1,0.0,2,43.6244553737,72.7593342503,200.0,1,0,1,0,0,165.089,0,18.2688136976
1.0,44.0,0.637672596272,0,0.0,2,19.6665352935,35.3762357861,200.0,0,0,0,0,0,165.125,0,17.0647059039
0.0,45.0,0.453452360208,0,0.0,2,63.1915391728,58.452189538,200.0,0,0,0,0,0,165.06,0,18.4743042962
1.0,45.0,0.495375168905,0,0.0,2,16.0308248829,34.8689621361,200.0,0,0,0,0,0,165.127,0,16.9250121572
0.0,46.0,0.899406527235,0,0.0,2,57.0398190026,75.6831490321,200.0,0,0,0,0,0,165.142,0,21.1683271184
1.0,46.0,0.671385525661,1,0.0,1,157.184703015,49.4662097316,192.78781049,1,1,1,0,1,165.108,1,25.8932003873
0.0,47.0,0.972894879961,0,0.0,0,56.2340767194,150.317009921,98.3107100461,0,0,0,0,0,165.041,0,22.0004542359
1.0,47.0,1.33409013915,0,0.0,1,16.2765436251,69.6078196917,21.5273315343,0,0,0,0,0,165.091,0,14.7275249008
0.0,0.0,0.663056094233,0,0.0,2,48.7045719868,36.4559594587,200.0,0,0,0,0,0,170.001,0,15.5675881656
1.0,0.0,1.5260840697,0,0.0,2,187.492005255,63.78910015,200.0,0,0,0,0,0,170.035,0,24.0562810842
0.0,1.0,0.182939402798,1,0.0,2,183.624890439,42.8569589508,200.0,1,0,1,0,0,170.12,1,23.6022089861
1.0,1.0,1.00951021973,0,0.0,2,84.7125323111,50.5990260915,200.0,0,0,0,0,0,170.05,0,20.4792235875
0.0,2.0,0.23611580003,0,0.0,2,87.2507825893,37.6187178408,200.0,0,0,0,0,0,170.003,0,20.9102919676
1.0,2.0,0.532643905975,0,0.0,0,117.192045771,92.9038814457,135.529187274,0,0,0,0,0,170.017,0,22.7997653692
0.0,3.0,1.07868590567,1,0.0,1,56.6029136213,64.9691657034,181.843811921,1,1,0,0,0,170.018,0,17.509823582
1.0,3.0,1.43097072433,1,0.0,0,47.1595279073,157.148421862,56.8649085915,1,1,1,0,0,170.001,1,16.7114745729
0.0,4.0,0.466967898015,0,0.0,2,62.5536079676,29.6514570762,200.0,0,0,0,0,0,170.016,0,19.0190859192
1.0,4.0,0.615508531468,0,0.0,0,9.85058086036,200.0,90.098059695,0,0,0,0,0,170.016,0,11.2990149138
0.0,5.0,1.09892069654,0,0.0,0,75.6530223702,192.712603129,32.0120037786,0,0,0,0,0,170.0,0,15.9518060389
1.0,5.0,2.78586737999,0,0.0,1,16.5311788877,84.5531899007,77.0529937346,0,0,0,0,0,170.015,0,11.4920646107
0.0,6.0,0.681501885344,1,0.0,1,41.6163153451,47.3591987181,166.936498907,1,0,1,0,0,170.034,0,19.5332076393
1.0,6.0,2.00884050173,1,0.0,0,46.1624390577,86.8905556476,148.979222499,1,1,0,0,1,170.001,0,17.1013550631
0.0,7.0,2.70762397492,0,0.0,0,56.4484481492,132.138859284,29.5578649249,0,0,0,0,0,170.018,0,9.51134456623
1.0,7.0,2.35690873274,1,0.0,2,16.732693264,51.9254378424,76.8038090063,1,1,1,0,1,170.031,0,12.9856118975
0.0,8.0,1.07854090472,0,0.0,2,28.8386786442,21.4186392191,192.518363884,0,0,0,0,0,170.004,0,17.2151360125
1.0,8.0,1.78097445498,0,0.0,0,52.2410531531,200.0,35.3063919743,0,0,0,0,0,170.047,0,15.6606145092
0.0,9.0,1.54709858485,0,0.0,1,16.4124645526,28.7886815774,32.7269216384,0,0,0,0,0,170.0,0,9.18701889223
1.0,9.0,1.51571633787,0,0.0,0,63.5787851721,116.20335542,88.6758627829,0,0,0,1,0,170.033,0,21.3925345684
0.0,10.0,0.391441537785,0,0.0,2,69.966946533,39.5699731629,193.861809709,0,0,0,0,0,170.019,0,17.7033455825
1.0,10.0,2.15224927286,1,0.0,2,43.6863701017,44.5766723141,200.0,1,0,1,0,0,170.001,1,18.6091825962
0.0,11.0,0.762637857428,0,0.0,2,30.3591201711,43.0829935033,176.65295632,0,0,0,0,0,170.084,0,19.9591308518
1.0,11.0,0.666314804445,0,0.0,2,59.0081781406,90.8500934143,39.2914687626,0,0,0,0,0,170.018,0,18.2342697924
0.0,12.0,0.973524792717,0,0.0,1,17.5150775918,63.5405129405,107.599651797,0,0,0,0,0,170.035,0,13.0105437016
1.0,12.0,1.44087657758,0,0.0,1,20.0392906107,43.6802582242,63.0292614907,0,0,0,0,0,170.017,0,15.1593003162
0.0,13.0,0.418131799968,0,0.0,2,15.9130203338,28.1691547976,200.0,0,0,0,0,0,170.053,0,16.0075996609
1.0,13.0,0.344098450687,1,0.0,1,101.805674366,79.7230070345,147.269210131,1,1,0,0,0,170.05,0,21.7189678109
0.0,14.0,0.961889232452,1,0.0,2,36.6233090003,64.0212133562,168.170643966,1,0,1,0,0,170.071,0,19.1909337211
1.0,14.0,0.921885903923,1,0.0,1,34.8004211834,176.349494266,44.1651308933,1,1,0,0,1,170.051,1,17.9602816925
0.0,15.0,0.652462357048,0,0.0,2,46.491646731,32.6167293179,164.595463914,0,0,0,0,0,170.019,0,18.6031207827
1.0,15.0,0.642125316721,0,0.0,1,64.4952311028,128.077615933,107.521114981,0,0,0,0,0,170.117,0,20.1740180641
0.0,16.0,0.718618462381,0,0.0,2,39.4825398649,44.965214022,200.0,0,0,0,0,0,170.051,0,17.315160631
1.0,16.0,1.64103086802,0,0.0,0,43.0409746829,200.0,35.7682229688,0,0,0,0,0,170.0,0,15.8516977001
0.0,17.0,0.926286448911,0,0.0,2,62.9064408459,92.4370886447,111.642243651,0,0,0,0,0,170.017,0,19.4633082196
1.0,17.0,1.78560791325,1,0.0,2,37.905679349,146.613429986,134.189801269,0,0,0,0,0,170.116,1,18.124129471
0.0,18.0,0.488010845108,0,0.0,1,22.5247426119,42.5378376006,47.2340670649,0,0,0,0,0,170.084,0,15.5829196512
1.0,18.0,0.445386827702,0,0.0,2,32.0729964086,45.8052601652,200.0,0,0,0,0,0,170.012,0,17.3035808973
0.0,19.0,0.578193780696,0,0.0,2,27.3167035842,56.4731891426,200.0,0,0,0,0,0,170.048,0,13.1198960831
1.0,19.0,1.01274497236,1,0.0,0,65.08665634,165.776356966,80.2514468147,0,0,0,0,0,170.116,1,6.15308959696
0.0,20.0,0.690256715074,0,0.0,1,41.727289145,19.82990664,88.0837733598,0,0,0,0,0,170.098,0,16.4814366276
1.0,20.0,0.68018283813,0,0.0,2,23.8797798893,37.6789583883,200.0,0,0,0,0,0,170.093,0,19.9051987233
0.0,21.0,1.25705483768,0,0.0,2,80.1189481315,61.1884078973,183.284458078,0,0,0,0,0,170.061,0,21.7885417324
1.0,21.0,0.319868720102,0,0.0,1,63.0233290933,126.322022801,103.393164251,0,0,0,0,0,170.078,0,20.7668242833
0.0,22.0,0.852606439465,0,0.0,2,127.717097389,56.962304797,200.0,0,0,0,0,0,170.006,0,19.2133798949
1.0,22.0,0.71676236195,0,0.0,0,91.0899493101,200.0,32.7219942457,0,0,0,0,0,170.091,0,11.6494962118
0.0,23.0,0.760893415638,0,0.0,2,101.594804821,96.326716438,200.0,0,0,0,0,0,170.092,0,17.7494457851
1.0,23.0,0.730612383455,0,0.0,1,41.5310702374,85.9108111034,113.684905994,0,0,0,0,0,170.106,0,19.9114877283
0.0,24.0,0.537267642946,0,0.0,2,6.71201308538,46.0264143118,200.0,0,0,0,0,0,170.074,0,14.5535321157
1.0,24.0,0.628747172259,0,0.0,2,8.63463421876,64.7056865015,200.0,0,0,0,0,0,170.139,0,13.2800018202
0.0,25.0,0.735636016715,0,0.0,0,24.2623928738,66.9005121861,54.3314090048,0,0,0,0,0,170.138,0,14.8183549275
1.0,25.0,1.1859272709,0,0.0,2,22.0995951639,90.1737096751,200.0,0,0,0,0,0,170.008,0,14.0967590528
0.0,26.0,0.605009712888,0,0.0,2,18.4454486494,37.3913545043,200.0,0,0,0,0,0,170.09,0,12.3063763264
1.0,26.0,0.478164772517,0,0.0,2,41.3373716689,42.6729250296,200.0,0,0,0,0,0,170.044,0,18.7792367387
0.0,27.0,1.13555896878,0,0.0,2,16.4287741314,45.6217934867,74.8181518722,0,0,0,0,0,170.02,0,14.2352114169
1.0,27.0,1.05056467501,0,0.0,2,19.1738564411,34.6552897935,200.0,0,0,0,0,0,170.072,0,19.5999709841
0.0,28.0,0.965085110945,1,0.0,1,28.789719678,68.9691796836,83.3478949439,1,0,1,0,0,170.076,0,17.1837465098
1.0,28.0,0.817689749454,1,0.0,1,34.831406508,94.9192511358,28.4649927317,1,1,0,0,0,170.009,0,17.7856589096
0.0,29.0,0.660820567286,0,0.0,2,15.5846767091,38.128418124,158.104307305,0,0,0,0,0,170.123,0,16.9343646099
1.0,29.0,0.642893633474,0,0.0,1,57.1633751981,42.6361844761,38.4966565514,0,0,0,0,0,170.076,0,12.5902725641
0.0,30.0,0.814066500552,0,0.0,2,87.2250263464,35.1656631525,200.0,0,0,0,0,0,170.121,0,19.6960572531
1.0,30.0,1.1795395664,0,0.0,2,105.904783793,85.0899890093,155.943794189,0,0,0,0,0,170.121,0,11.8949087422
0.0,31.0,0.918540284706,0,0.0,2,65.3993253904,57.1663539259,200.0,0,0,0,0,0,170.089,0,17.7327825005
1.0,31.0,0.402952446828,0,0.0,2,28.6128642965,21.5823669221,200.0,0,0,0,0,0,170.122,0,15.2298518607
0.0,32.0,0.467613137183,0,0.0,2,114.709292322,47.3158376843,200.0,0,0,0,0,0,170.124,0,23.4719853674
1.0,32.0,0.768367194433,0,0.0,1,50.1553266516,181.866695837,130.782622712,0,0,0,0,0,170.005,0,14.8728988301
0.0,33.0,0.432399101293,1,0.0,0,154.762691407,200.0,99.7546877332,0,0,0,0,0,170.014,1,20.0258762578
1.0,33.0,0.298103036944,1,0.0,1,198.081744435,78.3264162235,200.0,0,0,0,0,0,170.1,1,15.7466348039
0.0,34.0,0.468891308988,1,0.0,2,89.4104086778,144.252822174,176.107204581,0,0,0,0,0,170.119,1,15.5104053723
1.0,34.0,0.425619667576,0,0.0,2,157.212503007,49.2933928748,200.0,0,0,0,0,0,170.055,0,14.2318491278
0.0,35.0,0.761034068769,0,0.0,2,33.620714201,34.0144527446,200.0,0,0,0,0,0,170.06,0,21.3051725169
1.0,35.0,0.594586594873,0,0.0,0,21.2827640063,153.33173681,70.2528008691,0,0,0,0,0,170.04,0,14.5617247661
0.0,36.0,0.592585368785,0,0.0,2,28.9390377897,47.2076858387,200.0,0,0,0,0,0,170.043,0,14.9579853603
1.0,36.0,1.15506694078,1,0.0,0,43.5226800831,200.0,92.1989891761,1,1,0,0,0,170.108,0,9.80295215655
0.0,37.0,0.719803513677,0,0.0,2,20.1649545956,43.4142339252,200.0,0,0,0,0,0,170.124,0,14.9467839598
1.0,37.0,1.83533342265,0,0.0,2,48.9721058736,69.3036933243,107.178004289,0,0,0,0,0,170.12,0,10.0370947415
0.0,38.0,0.441816553079,0,0.0,2,75.3033915328,74.8069672398,200.0,0,0,0,0,0,170.063,0,17.1300986032
1.0,38.0,0.480760715657,0,0.0,2,46.7767132986,81.7694582638,72.9406503343,0,0,0,0,0,170.055,0,14.2494687884
0.0,39.0,0.399206612571,0,0.0,2,44.9193975812,150.443027867,200.0,0,0,0,0,0,170.038,0,13.5188743031
1.0,39.0,0.459803238985,0,0.0,2,35.0081268056,50.7670492455,74.5251181113,0,0,0,0,0,170.122,0,12.7249291395
0.0,40.0,0.473875659514,1,0.0,2,200.0,99.9770168561,200.0,0,0,0,0,1,170.122,0,27.8010503089
1.0,40.0,0.693131036964,0,0.0,2,18.9924129055,46.6358673852,200.0,0,0,0,0,0,170.145,0,17.0917369258
0.0,41.0,0.713752632687,1,0.0,2,88.4002419265,35.0423047718,200.0,0,0,0,0,0,170.027,1,15.504173823
1.0,41.0,0.968845431745,0,0.0,0,76.8885415873,200.0,58.4690136577,0,0,0,0,0,170.104,0,12.6707160902
0.0,42.0,0.605699810361,0,0.0,1,24.3196353468,61.509646272,83.6371238068,0,0,0,0,0,170.127,0,14.3222952085
1.0,42.0,0.704067643947,0,0.0,2,55.4333454124,67.6073216088,82.0479728761,0,0,0,0,0,170.089,0,19.3738738506
0.0,43.0,0.693360327842,0,0.0,2,25.1413457167,13.048145573,200.0,0,0,0,0,0,170.009,0,18.00769925
1.0,43.0,0.747358195004,0,0.0,2,33.1761388446,38.4876370662,200.0,0,0,0,0,0,170.055,0,14.6752681107
0.0,44.0,0.497139988087,1,0.0,1,44.4911648604,78.1769810896,198.776427779,1,1,0,0,0,170.123,0,18.425464232
1.0,44.0,0.620371510617,0,0.0,2,19.1676395886,31.9127457694,200.0,0,0,0,0,0,170.107,0,16.9046789839
0.0,45.0,0.447144331723,0,0.0,2,56.1589487337,57.4366338982,200.0,0,0,0,0,0,170.076,0,18.1940896429
1.0,45.0,0.460397218016,0,0.0,2,16.4562019334,36.5715217974,200.0,0,0,0,0,0,170.075,0,16.6927615787
0.0,46.0,0.296046228942,0,0.0,2,42.1283911395,64.9762102394,200.0,0,0,0,0,0,170.059,0,19.5153204517
1.0,46.0,0.569971471783,1,0.0,1,136.154042712,47.532308981,184.788943391,1,1,0,0,0,170.125,1,26.4972259958
0.0,47.0,0.817004899254,1,0.0,0,50.8688976372,170.155941913,80.252411118,1,1,0,0,0,170.024,1,21.204248827
1.0,47.0,1.21344400791,0,0.0,1,14.9110480595,40.5081680982,16.6622212837,0,0,0,0,0,170.057,0,14.8931554093
0.0,0.0,0.614514693048,0,0.0,2,42.7024147624,39.1655564789,200.0,0,0,0,0,0,175.001,0,14.6115869258
1.0,0.0,1.34592530944,0,0.0,2,200.0,63.8966584399,200.0,0,0,0,0,0,175.019,0,23.447585759
0.0,1.0,0.301712780567,0,0.0,0,180.283260631,59.094343317,177.69104698,0,0,0,0,0,175.018,0,20.9403661883
1.0,1.0,0.596897822073,0,0.0,2,56.660463295,37.7735859177,200.0,0,0,0,0,0,175.05,0,19.1168537731
0.0,2.0,0.235896873778,0,0.0,2,76.6496853257,41.999034189,200.0,0,0,0,0,0,175.036,0,21.0972944796
1.0,2.0,0.621108282427,0,0.0,0,121.141147063,120.964978564,108.745512081,0,0,0,0,0,175.001,0,22.7711985679
0.0,3.0,1.22751739412,0,0.0,2,48.7675763489,52.2277848193,181.953893173,0,0,0,0,0,175.001,0,17.0316326859
1.0,3.0,1.21844925378,0,0.0,0,52.5177025751,154.066751919,58.3618715163,0,0,0,0,0,175.034,0,17.7438854031
0.0,4.0,0.47140142295,1,0.0,2,41.5881813134,34.2458765517,200.0,1,1,1,1,0,175.016,1,17.5370403048
1.0,4.0,0.578159267425,0,0.0,0,9.10649797827,200.0,90.5089271282,0,0,0,0,0,175.05,0,11.1951932864
0.0,5.0,1.20438938905,1,0.0,0,80.5969033222,200.0,35.4497675698,0,0,0,0,0,175.017,1,15.8622391548
1.0,5.0,2.73165360532,1,0.0,1,16.957136746,75.9223911507,77.1561176143,1,1,0,1,0,175.032,0,11.6167347754
0.0,6.0,0.609315860603,0,0.0,0,43.8932966769,65.2248354529,135.78972948,0,0,0,0,0,175.0,0,19.3287190405
1.0,6.0,1.9274573582,1,0.0,2,52.7414151528,93.5463001525,140.832499841,1,1,1,0,0,175.032,0,18.0300199569
0.0,7.0,2.64351645974,0,0.0,0,76.0194244536,156.336188712,35.3422537507,0,0,0,0,0,175.034,0,10.3288809801
1.0,7.0,2.18592168685,1,0.0,2,22.0954050515,32.563829108,98.7132624796,0,0,0,1,1,175.029,0,14.6388739295
0.0,8.0,1.0700880184,0,0.0,2,53.0389851951,24.7030682383,192.514126692,0,0,0,0,0,175.037,0,18.2550781624
1.0,8.0,1.75076099839,0,0.0,0,54.0976516251,200.0,27.2933422016,0,0,0,0,0,175.047,0,15.5380629564
0.0,9.0,1.67148017641,0,0.0,1,16.2052616669,31.8422751954,29.9815847374,0,0,0,1,0,175.0,0,8.49260081419
1.0,9.0,1.70455416686,0,0.0,0,75.7923916398,116.25078643,87.1704934229,0,0,0,0,0,175.015,0,20.2101107329
0.0,10.0,0.572988618328,1,0.0,2,70.8642151033,41.7098245672,200.0,1,0,1,1,0,175.053,0,18.51300973
1.0,10.0,2.14601150601,1,0.0,1,31.5816580147,46.7657302559,194.842750777,1,0,1,0,1,175.017,0,17.1536743908
0.0,11.0,0.80110064557,0,0.0,2,36.8279406719,45.3490195356,200.0,0,0,0,0,0,175.066,0,20.8144107204
1.0,11.0,0.500456641476,0,0.0,2,54.9350288612,74.7850786635,56.7150645852,0,0,0,0,0,175.085,0,18.0891992805
0.0,12.0,1.05299985298,0,0.0,1,19.4038608107,54.3532796862,81.0396934853,0,0,0,0,0,175.052,0,13.0001564398
1.0,12.0,1.31145048299,0,0.0,1,18.6404524155,48.3225651272,62.5931578556,0,0,0,0,0,175.068,0,15.0804154064
0.0,13.0,0.413141284556,0,0.0,2,15.2048933697,29.0344784726,200.0,0,0,0,0,0,175.053,0,16.1020112913
1.0,13.0,0.358165702044,0,0.0,2,94.580481182,72.4404314044,146.614388563,0,0,0,0,0,175.016,0,21.271162144
0.0,14.0,0.786129263779,1,0.0,1,27.9748033421,43.5512177603,184.095132294,1,1,0,0,0,175.087,0,17.7797801508
1.0,14.0,1.17317922792,1,0.0,2,29.1349173502,155.613387108,62.5128042173,0,0,0,0,1,175.134,0,17.2719159117
0.0,15.0,0.61547082598,0,0.0,2,43.7530886124,28.9213103369,164.674494529,0,0,0,0,0,175.018,0,19.8424695219
1.0,15.0,0.297905921676,1,0.0,1,64.8688256334,127.65419537,86.0711767529,1,1,0,0,0,175.051,0,19.2162076125
0.0,16.0,0.735618271136,0,0.0,2,41.8711605432,45.3562387021,200.0,0,0,0,0,0,175.067,0,17.8194417539
1.0,16.0,1.73566510973,1,0.0,0,33.6305416692,200.0,35.7266829204,1,1,0,0,0,175.067,0,13.1200471085
0.0,17.0,1.88899634708,0,0.0,2,77.0794922892,95.562943037,111.680557555,0,0,0,0,0,175.067,0,16.3863042777
1.0,17.0,1.43147549917,1,0.0,2,22.9985761379,119.444687171,150.205015958,0,0,0,0,0,175.066,1,19.5920988372
0.0,18.0,0.492552135165,0,0.0,1,20.6221346197,51.3624080372,35.3008233678,0,0,0,0,0,175.034,0,15.3434413697
1.0,18.0,0.540562095921,0,0.0,2,27.1699161805,40.4792221327,200.0,0,0,0,0,0,175.045,0,17.0551654122
0.0,19.0,0.486736913265,0,0.0,2,30.1087311951,53.0838618724,200.0,0,0,0,0,0,175.048,0,13.1162786487
1.0,19.0,0.973809386825,1,0.0,0,96.902786444,173.001655559,88.8818398912,0,0,0,0,0,175.115,1,6.57344377543
0.0,20.0,0.465004719391,0,0.0,1,39.3122781481,14.1262425521,55.6991960641,0,0,0,0,0,175.065,0,15.368615915
1.0,20.0,0.701121878073,0,0.0,2,23.3409894984,36.5474245579,200.0,0,0,0,0,0,175.143,0,20.0385650549
0.0,21.0,1.33338259552,0,0.0,2,79.6249550486,51.7104273142,183.292797502,0,0,0,0,0,175.043,0,21.4331883124
1.0,21.0,0.342549531254,0,0.0,1,62.749739553,130.050837693,72.7290642542,0,0,0,0,0,175.06,0,20.7885925065
0.0,22.0,0.894832151054,0,0.0,2,117.393455719,56.6837181449,200.0,0,0,0,1,0,175.023,0,19.9243726388
1.0,22.0,0.532633083412,0,0.0,0,86.2758816117,200.0,34.0730906274,0,0,0,0,0,175.042,0,11.8864184256
0.0,23.0,0.809817897044,0,0.0,2,120.100110374,107.64975536,200.0,0,0,0,0,0,175.076,0,19.9731038579
1.0,23.0,0.705382908997,0,0.0,1,27.7688339221,104.365019817,83.1709360743,0,0,0,0,0,175.056,0,17.7297115391
0.0,24.0,0.698416217526,0,0.0,2,7.43546812281,24.6070609611,200.0,0,0,0,0,0,175.058,0,14.7373168907
1.0,24.0,0.594906398073,0,0.0,2,8.2230419131,61.7855337027,200.0,0,0,0,0,0,175.073,0,13.3656613556
0.0,25.0,0.796287455272,0,0.0,0,21.7449326417,93.6082521836,54.4153378358,0,0,0,0,0,175.123,0,14.4735614758
1.0,25.0,1.14490432825,0,0.0,2,21.5006169352,87.7800566412,200.0,0,0,0,0,0,175.058,0,13.2294649958
0.0,26.0,0.573156541967,0,0.0,2,17.0403574305,41.5299381649,200.0,0,0,0,0,0,175.107,0,12.0116738083
1.0,26.0,0.597878595207,0,0.0,2,29.3977458664,42.6862979342,200.0,0,0,0,0,0,175.059,0,16.6866874292
0.0,27.0,1.15791632486,1,0.0,2,17.2696182118,48.5745018347,103.812657777,1,0,1,0,0,175.087,0,15.6240788789
