Scenario,User,st_a_ave,st_ag,st_angle_ave,st_cl,st_d_f_ave,st_d_lf_ave,st_d_rf_ave,st_ls_a,st_ls_l,st_ls_r,st_nc,st_os,st_t_stamp,st_tc,st_v_ave
0.0,2.0,0.358662839337,0,0,2,128.0460287,36.1200208655,200.0,0,0,0,0,0,210.002,0,20.3101504655
1.0,2.0,1.18292732194,1,0,2,83.6460485334,176.542770145,128.337832182,0,0,0,0,1,210.016,0,18.2982903022
0.0,3.0,0.261903496147,0,0,2,54.741391301,35.0403232574,200.0,0,0,0,0,0,210.034,0,19.992942702
1.0,3.0,1.75701344117,0,0,2,20.3003374584,74.1248896535,124.813434397,0,0,0,0,0,210.0,0,10.9194648614
0.0,4.0,1.18188457846,0,0,2,33.3632295219,28.9471057762,200.0,0,0,0,0,0,210.065,0,11.8578881787
1.0,4.0,0.924045490318,1,0,1,10.107746151,191.493553877,53.7664834012,1,1,0,0,0,210.032,0,12.7244893136
0.0,5.0,2.00246857456,0,0,2,27.0965034218,151.221337826,95.1819046509,0,0,0,0,0,210.049,0,12.0955373289
1.0,5.0,1.6800891955,0,0,2,11.6419572082,41.8469676107,200.0,0,0,0,0,0,210.014,0,11.9575306373
0.0,6.0,0.409888205955,0,0,1,38.2782979932,78.5160628542,29.2016933834,0,0,0,0,0,210.016,0,18.2213125942
1.0,6.0,0.906784381458,1,0,1,122.681928807,167.07638671,93.7307093109,1,1,1,1,1,210.048,1,23.2267636203
0.0,7.0,2.27420852856,1,0,2,56.0078707377,93.217121987,135.485056412,1,0,1,0,0,210.017,0,13.1977854692
1.0,7.0,1.01581464043,1,0,0,52.2906337338,142.9250094,104.233373279,0,0,0,0,1,210.012,1,22.9217242901
0.0,8.0,0.401318941308,0,0,2,58.2293987426,73.0493430408,200.0,0,0,0,0,0,210.036,0,20.2761813694
1.0,8.0,2.21328216449,0,0,0,22.3489137415,200.0,80.3548957093,0,0,0,0,0,210.03,0,10.3687993033
0.0,9.0,1.63210542641,0,0,1,16.0141111056,49.9045775021,40.3149542714,0,0,0,0,0,210.033,0,12.5668532136
1.0,9.0,1.53781763986,0,0,2,67.6729730932,85.5713100782,154.216890874,0,0,0,0,0,210.032,0,20.0822510324
0.0,10.0,1.98959917857,1,0,2,121.158219715,174.716374001,77.7981551963,0,0,0,0,1,210.034,0,12.4437238333
1.0,10.0,2.70594446552,0,0,0,22.3888053282,200.0,49.5579983311,0,0,0,0,0,210.033,0,11.9269445861
0.0,11.0,0.458222302912,0,0,0,39.454835803,86.6397669495,146.49241079,0,0,0,0,0,210.114,0,21.8680134328
1.0,11.0,0.507704788959,1,0,0,51.9341785514,121.168483727,92.5771223473,1,1,0,0,0,210.032,0,19.3312734899
0.0,12.0,0.663124723852,0,0,0,20.251651611,59.7690540756,33.3063208861,0,0,0,0,0,210.017,0,13.5776674538
1.0,12.0,1.37766044458,1,0,2,26.4381038236,44.170441954,166.125018542,1,0,1,0,0,210.017,0,20.1015214376
0.0,13.0,1.1004033406,1,0,2,25.9751010797,67.5869805668,187.164674728,1,0,1,0,0,210.133,0,15.2496572354
1.0,13.0,0.507801421322,0,0,2,38.9600468553,36.7527543274,200.0,0,0,0,0,0,210.114,0,18.7121130277
0.0,14.0,0.624613346749,0,0,1,41.7654369884,40.4820696064,133.20304677,0,0,0,0,0,210.12,0,18.5932443075
1.0,14.0,0.686418609514,0,0,1,50.3639399893,100.915091109,52.9202846366,0,0,0,0,0,210.097,0,22.2332596465
0.0,15.0,0.791286407146,0,0,2,38.5548482864,58.2852955908,155.583928007,0,0,0,0,0,210.034,0,20.4166900691
1.0,15.0,0.439506859226,0,0,2,30.6693200147,21.7402873567,200.0,0,0,0,0,0,210.148,0,15.2257755209
0.0,16.0,0.497502240909,0,0,2,18.7761904109,69.6779285204,200.0,0,0,0,0,0,210.049,0,15.0571598159
1.0,16.0,1.96652707479,0,0,1,53.9400977561,113.373593873,53.6413924709,0,0,0,1,0,210.049,0,9.19162279588
0.0,17.0,1.26933444259,0,0,2,51.2879133338,67.6537287867,139.832302453,0,0,0,0,0,210.015,0,22.8495625554
1.0,17.0,0.880366905107,1,0,2,32.7809852502,79.2728516273,117.816974721,0,0,0,1,0,210.115,1,24.3544095431
0.0,18.0,0.633482674495,0,0,2,57.0564586497,33.5188477288,137.982268903,0,0,0,0,0,210.099,0,17.5649061705
1.0,18.0,0.369585287282,0,0,2,19.0600932613,26.4636848473,200.0,0,0,0,0,0,210.093,0,15.1304240013
0.0,19.0,0.430580292407,0,0,2,38.8719556316,56.5011061461,200.0,0,0,0,0,0,210.13,0,15.1650172067
1.0,19.0,0.611585682427,1,0,2,175.575319809,79.3760704706,199.439837362,0,0,0,0,0,210.013,1,12.5513593623
0.0,20.0,0.728731260123,0,0,1,19.8792055827,19.0877070607,37.0318966609,0,0,0,0,0,210.146,0,12.5418549024
1.0,20.0,0.615820634642,0,0,2,21.5749659981,48.3865143753,153.970034908,0,0,0,0,0,210.073,0,19.7219282541
0.0,21.0,1.16865782891,0,0,0,22.0020249414,57.3474779301,163.641296448,0,0,0,1,0,210.058,0,12.584995205
1.0,21.0,0.733885689465,1,0,1,26.4164281103,102.291715244,116.431555713,1,0,1,0,0,210.104,0,21.4254909852
0.0,22.0,0.594294489014,0,0,2,30.6682720409,38.4928731152,200.0,0,0,0,0,0,210.023,0,16.9511806173
1.0,22.0,1.07513756787,0,0,0,109.680017834,200.0,42.4064229269,0,0,0,0,0,210.124,0,14.3285423387
0.0,23.0,0.245269431177,0,0,2,45.2991912729,19.328564989,200.0,0,0,0,0,0,210.073,0,17.1008180553
1.0,23.0,0.570736078067,0,0,2,82.6062619736,44.0938958076,181.148052332,0,0,0,0,0,210.088,0,18.6079172241
0.0,24.0,0.707995710604,0,0,2,12.3339365264,46.2766098795,200.0,0,0,0,0,0,210.056,0,17.7482863756
1.0,24.0,0.935606773506,1,0,2,45.7244439378,62.7796651659,106.914961397,0,0,0,0,1,210.021,0,17.5659569301
0.0,25.0,0.97975260416,1,0,0,18.8763968801,200.0,27.0345598824,1,1,0,0,0,210.052,0,10.9930980261
1.0,25.0,1.2360818492,1,0,0,100.412371646,54.7640448042,179.672510945,0,0,0,0,1,210.121,0,25.7856890401
0.0,26.0,0.707475712661,0,0,2,22.68190776,77.0452614103,200.0,0,0,0,0,0,210.07,0,11.9023367227
1.0,26.0,1.2374052929,0,0,2,95.4813111207,47.7784906322,198.197957305,0,0,0,0,0,210.007,0,23.238914493
0.0,27.0,0.758521289391,0,0,2,31.22879773,79.8770258815,68.7076890937,0,0,0,0,0,210.085,0,17.7848287236
1.0,27.0,1.14636332827,0,0,2,24.6170126667,43.6805611259,129.700781075,0,0,0,0,0,210.1,0,19.8868912914
0.0,28.0,1.20976532577,0,0,2,14.1303213931,156.482281473,46.5930683849,0,0,0,0,0,210.007,0,12.1106692174
1.0,28.0,0.666132210967,0,0,1,39.8269156851,124.08865829,45.7627877377,0,0,0,0,0,210.123,0,15.857795206
0.0,29.0,0.40196010562,0,0,2,30.7110586743,43.9995373947,200.0,0,0,0,0,0,210.055,0,19.4915648555
1.0,29.0,0.547811331144,0,0,2,34.1653342688,48.5612062495,162.182148072,0,0,0,0,0,210.008,0,17.1613364079
0.0,30.0,0.999195489955,0,0,2,23.9580822078,19.6833301108,200.0,0,0,0,0,0,210.001,0,14.2143514761
1.0,30.0,0.328170843805,0,0,2,67.1067441367,41.4361273984,200.0,0,0,0,0,0,210.068,0,17.0848886347
0.0,31.0,0.759679354033,1,0,2,111.193426816,70.9716213556,200.0,0,0,0,0,1,210.12,0,17.742318579
1.0,31.0,0.336940453987,0,0,2,16.623152151,17.3420240173,200.0,0,0,0,0,0,210.12,0,12.2089306117
0.0,32.0,0.529715310956,0,0,2,62.4732443656,67.9444848143,179.269849958,0,0,0,0,0,210.138,0,22.7411007342
1.0,32.0,0.59252764686,0,0,2,86.0119147989,48.7708949311,200.0,0,0,0,0,0,210.122,0,19.6314377574
0.0,33.0,0.352114096294,1,0,0,182.532458483,200.0,73.2186380924,0,0,0,0,0,210.128,1,11.2991734701
1.0,33.0,0.598786574329,0,0,2,67.2621880736,72.31799052,161.850513287,0,0,0,0,0,210.065,0,16.9358286357
0.0,34.0,0.301780350485,1,0,2,98.1143277748,132.347762709,198.904281388,1,1,1,0,0,210.066,1,13.7866511553
1.0,34.0,0.321883094784,0,0,2,94.2830124204,38.889130511,200.0,0,0,0,0,0,210.118,0,16.1420537371
0.0,35.0,0.460398701542,0,0,2,20.1947753865,62.6188580802,200.0,0,0,0,0,0,210.041,0,16.8234155347
1.0,35.0,0.438866181202,1,0,1,43.4204500884,197.244159464,51.6245434927,1,0,1,0,0,210.037,0,17.1317128915
0.0,36.0,1.12620773921,0,0,2,74.0880992525,79.6891292046,200.0,0,0,0,0,0,210.024,0,16.8147525613
1.0,36.0,2.39212785301,1,0,0,44.8660325868,125.065870849,48.5177354956,1,1,0,0,0,210.072,0,11.4181198702
0.0,37.0,0.748261463988,1,0,1,52.684069106,50.9052846641,118.884599983,1,1,0,0,0,210.007,0,21.3723896052
1.0,37.0,0.709830058395,0,0,2,17.7237984114,30.7103350027,200.0,0,0,0,0,0,210.098,0,15.6342880252
0.0,38.0,0.427581952139,0,0,2,103.214496883,60.4630213042,200.0,0,0,0,0,0,210.01,0,17.9005290919
1.0,38.0,0.409005873073,0,0,2,53.8760864898,42.0260733503,200.0,0,0,0,0,0,210.07,0,15.540163329
0.0,39.0,0.43753635375,0,0,2,24.5467498119,35.0031592533,200.0,0,0,0,0,0,210.053,0,13.7301079379
1.0,39.0,0.536106792713,0,0,2,25.2240175167,31.9845173553,200.0,0,0,0,0,0,210.103,0,13.256335241
0.0,40.0,0.486166695148,0,0,2,104.871415362,53.3899269092,200.0,0,0,0,0,0,210.02,0,20.3159830958
1.0,40.0,1.28818269,0,0,0,40.876131085,176.188845642,50.4588110266,0,0,0,0,0,210.128,0,18.2292892367
0.0,41.0,0.369343134934,0,0,2,188.794491456,60.5144476247,200.0,0,0,0,0,0,210.075,0,21.4552930818
1.0,41.0,1.06657488335,1,0,1,28.8356353843,137.653456173,95.9987704372,1,1,0,1,0,210.051,1,11.9209564275
0.0,42.0,0.99411940607,0,0,2,26.3870970031,55.4840427525,158.246676848,0,0,0,0,0,210.088,0,20.8677049893
1.0,42.0,0.601404149257,1,0,2,86.4481507542,70.2118639274,193.697287115,1,0,1,0,0,210.019,0,20.9291682974
0.0,43.0,0.708822201507,0,0,2,17.8425887083,29.8271590663,200.0,0,0,0,0,0,210.107,0,17.0054341662
1.0,43.0,0.580635331047,0,0,2,19.840634115,92.0329775611,200.0,0,0,0,0,0,210.087,0,12.7229033946
0.0,44.0,0.467841606029,0,0,2,48.6654694431,56.0053346135,200.0,0,0,0,0,0,210.002,0,20.0985070128
1.0,44.0,0.650284388093,0,0,2,49.9451771722,42.0010394559,200.0,0,0,0,0,0,210.138,0,16.8705482872
0.0,45.0,0.33913969123,0,0,2,29.5237962452,37.4149360487,200.0,0,0,0,0,0,210.006,0,18.3975852407
1.0,45.0,0.79009203216,0,0,2,14.9928354955,62.1774455536,200.0,0,0,0,0,0,210.123,0,15.1465652479
0.0,46.0,0.564682497209,0,0,2,38.6307568816,15.440435339,200.0,0,0,0,0,0,210.087,0,16.5288042345
1.0,46.0,0.542923153534,1,0,2,27.2039495792,19.1730126611,200.0,1,0,1,0,0,210.102,0,14.8061592166
0.0,47.0,0.992599606346,1,0,1,33.8404578206,139.873308461,34.5077093894,1,1,1,0,0,210.121,1,18.9920185582
1.0,47.0,1.2083792727,0,0,1,15.0815335088,35.8869749118,21.3058184483,0,0,0,0,0,210.036,0,14.9370373172
0.0,0.0,1.93136595217,0,0,2,100.989217911,39.0674171172,200.0,0,0,0,0,0,215.045,0,13.162768771
1.0,0.0,0.625811013723,0,0,0,156.49420421,179.881207653,128.752584454,0,0,0,0,0,215.05,0,21.6336849685
0.0,1.0,0.881699729483,0,0,0,129.485048626,200.0,50.7000699821,0,0,0,0,0,215.035,0,17.8479712977
1.0,1.0,0.662446691204,0,0,2,15.3437778883,54.5400302205,200.0,0,0,0,0,0,215.032,0,14.3057408265
0.0,2.0,0.301786960899,0,0,2,155.430101097,31.4927347156,200.0,0,0,0,0,0,215.018,0,20.5684522451
1.0,2.0,1.08727224684,1,0,2,106.453622938,162.878707031,157.639572021,0,0,0,0,1,215.016,0,19.3130796051
0.0,3.0,0.275538415906,1,0,2,34.80696312,30.5148803399,200.0,1,0,1,0,0,215.034,0,18.6859770888
1.0,3.0,1.55368159816,0,0,2,43.4441200847,44.6364190259,149.734344005,0,0,0,0,0,215.016,0,12.2455239899
0.0,4.0,1.00624517219,0,0,2,26.8439127384,26.8901598638,200.0,0,0,0,0,0,215.048,0,13.4583601675
1.0,4.0,0.91889203877,0,0,2,10.7205984636,172.150381988,68.290188837,0,0,0,0,0,215.031,0,13.7450441805
0.0,5.0,1.93037663313,0,0,2,19.9102909317,120.776378668,116.465798032,0,0,0,0,0,215.049,0,11.8656579477
1.0,5.0,1.49602853565,1,0,2,11.8986842095,46.4122325419,200.0,1,0,1,0,0,215.031,1,12.8740517151
0.0,6.0,0.38792988723,0,0,1,30.4120336178,50.1651298877,24.0661899775,0,0,0,0,0,215.032,0,17.8877453182
1.0,6.0,1.39432969381,0,0,0,134.204369671,175.965158852,88.3428258646,0,0,0,1,0,215.015,0,23.9497491587
0.0,7.0,2.18336034831,0,0,1,39.1110184519,68.4979824623,137.820946888,0,0,0,0,0,215.051,0,13.4490574906
1.0,7.0,1.03992983053,1,0,0,66.1092449332,166.73503989,74.4167216756,0,0,0,0,1,215.046,0,24.2092356133
0.0,8.0,0.305833456502,0,0,2,41.5963022213,69.0555219759,200.0,0,0,0,0,0,215.018,0,19.4422132909
1.0,8.0,2.07706590103,1,0,0,31.7922527887,200.0,83.3892219571,1,1,0,0,0,215.046,0,11.9271413817
0.0,9.0,1.73903881872,1,0,1,17.8308536548,53.3050764966,36.3568060953,1,1,0,0,0,215.033,0,13.0456497608
1.0,9.0,1.7756019041,0,0,2,66.4444778637,64.8276647176,178.565833531,0,0,0,0,0,215.014,0,18.6227340809
0.0,10.0,1.83365806755,0,0,2,119.862182885,153.337639155,101.235944371,0,0,0,0,0,215.034,0,16.7188122114
1.0,10.0,2.8466659765,0,0,0,17.9865506817,200.0,51.9874918483,0,0,0,0,0,215.048,0,10.515433753
0.0,11.0,0.445178892419,0,0,0,52.0095163892,117.469722498,119.358212984,0,0,0,0,0,215.064,0,21.4385691429
1.0,11.0,0.418084546891,1,0,1,40.275342195,123.787068916,66.1323427945,1,1,0,0,0,215.099,0,18.0541091502
0.0,12.0,0.841036863323,0,0,0,38.7144736205,88.7255515614,26.967448712,0,0,0,0,0,215.033,0,14.378797828
1.0,12.0,1.44988761255,0,0,1,27.7413522849,46.9215378293,183.730876461,0,0,0,0,0,215.016,0,21.1548455418
0.0,13.0,1.09311612101,0,0,1,34.9102033377,84.652241613,166.346285433,0,0,0,0,0,215.033,0,15.135921404
1.0,13.0,0.431812755032,0,0,2,37.1413502295,33.8146834512,200.0,0,0,0,0,0,215.031,0,18.4831967405
0.0,14.0,0.596148385498,0,0,1,30.1321743875,42.5473787322,111.907803542,0,0,0,0,0,215.003,0,17.3905647322
1.0,14.0,0.695487867017,1,0,1,45.5224948844,91.8439185917,32.381022753,1,1,0,0,0,215.115,1,20.5741256378
0.0,15.0,0.786876504881,0,0,2,36.1461713628,60.3118184347,176.026462961,0,0,0,0,0,215.134,0,20.2091715096
1.0,15.0,0.439243785017,0,0,2,28.9340280093,22.3416024141,200.0,0,0,0,0,0,215.131,0,15.8188012027
0.0,16.0,0.480009113262,0,0,2,20.7602134195,67.2157493739,200.0,0,0,0,0,0,215.131,0,14.6811208521
1.0,16.0,2.09786788427,0,0,1,62.3741443093,110.416545855,55.7813825833,0,0,0,0,0,215.131,0,9.78712060129
0.0,17.0,1.09950356251,0,0,2,61.1516580519,71.0339839419,143.444155308,0,0,0,0,0,215.132,0,23.2225399913
1.0,17.0,1.21683161843,1,0,2,32.7492524423,79.1359123394,118.357311397,0,0,0,0,0,215.081,1,23.1251152914
0.0,18.0,0.662264896517,0,0,2,60.9783308535,36.295946886,167.804611054,0,0,0,0,0,215.015,0,18.1513247301
1.0,18.0,0.35411708794,0,0,2,19.1366905028,37.4661411687,200.0,0,0,0,0,0,215.11,0,14.9244797052
0.0,19.0,0.43690169595,0,0,2,40.3239081003,37.4955415912,200.0,0,0,0,0,0,215.129,0,15.3847800693
1.0,19.0,0.60869752742,0,0,2,194.533754959,62.7366524645,200.0,0,0,0,0,0,215.047,0,13.7901599156
0.0,20.0,0.870821524307,1,0,1,18.9170877657,17.896268534,30.2938209161,1,1,0,0,0,215.127,0,12.6650834654
1.0,20.0,0.614829306247,0,0,2,19.175184587,52.3241171033,185.324540847,0,0,0,0,0,215.126,0,19.7302062861
0.0,21.0,1.06023620596,0,0,0,35.1288673589,80.599230243,137.07913837,0,0,0,0,0,215.009,0,13.1016049277
1.0,21.0,0.616112801159,0,0,0,34.5258802439,128.011468195,118.130878471,0,0,0,0,0,215.056,0,22.2336251516
0.0,22.0,0.516792278462,0,0,2,29.3118812693,44.5919146121,200.0,0,0,0,0,0,215.04,0,15.3075231804
1.0,22.0,0.862728812987,0,0,0,93.5475254313,200.0,41.5857864601,0,0,0,0,0,215.057,0,14.3392757322
0.0,23.0,0.253762244954,0,0,2,41.8712757721,19.7320848754,200.0,0,0,0,0,0,215.073,0,16.3989718527
1.0,23.0,0.647150834472,1,0,2,84.5903333211,48.4129843517,200.0,1,0,1,0,0,215.121,0,19.2909858959
0.0,24.0,0.646328724622,0,0,2,13.3621739723,45.0168295007,200.0,0,0,0,0,0,215.037,0,18.1464812515
1.0,24.0,0.94841367637,0,0,2,77.505780752,71.7537392113,106.914961397,0,0,0,0,0,215.136,0,19.5795465116
0.0,25.0,1.05088263446,0,0,1,19.3981118237,180.24769433,29.3961024527,0,0,0,0,0,215.053,0,10.8643420597
1.0,25.0,1.00897624765,1,0,0,106.863936816,78.2467158151,151.359532531,0,0,0,0,1,215.121,0,27.1540204305
0.0,26.0,0.721977559345,0,0,2,22.5083905837,83.6237049692,200.0,0,0,0,0,0,215.12,0,11.9215821815
1.0,26.0,1.33071785164,0,0,2,95.1518765094,49.9587647227,198.190897097,0,0,0,0,0,215.106,0,23.735907089
0.0,27.0,0.7346666994,0,0,2,38.6818356971,69.818413155,93.4814436708,0,0,0,0,0,215.003,0,17.0714308082
1.0,27.0,1.0343306789,0,0,2,24.1563653629,34.5695041111,129.822775381,0,0,0,0,0,215.017,0,19.625118585
0.0,28.0,1.14081373425,0,0,2,12.3268229916,128.162061921,72.3597774364,0,0,0,0,0,215.073,0,13.0210837017
1.0,28.0,0.747532395015,0,0,1,37.5061618989,115.62494594,74.5476912057,0,0,0,0,0,215.106,0,15.6427680828
0.0,29.0,0.395879281817,0,0,2,32.6037682384,49.2332108415,200.0,0,0,0,0,0,215.074,0,20.0342476024
1.0,29.0,0.530996143196,0,0,2,33.0288043709,47.0016056909,187.778139504,0,0,0,0,0,215.092,0,17.6438632306
0.0,30.0,0.909240350023,0,0,2,21.6579889325,24.3225554523,200.0,0,0,0,0,0,215.03,0,13.7744939695
1.0,30.0,0.376434218276,0,0,2,56.889287786,39.8013987545,200.0,0,0,0,0,0,215.034,0,16.6938479755
0.0,31.0,0.810738620803,1,0,2,140.953340142,85.055153219,200.0,0,0,0,0,1,215.12,0,19.9463704398
1.0,31.0,0.315795426815,0,0,2,15.5864482928,15.5872640482,200.0,0,0,0,0,0,215.019,0,12.270745246
0.0,32.0,0.580554898326,0,0,2,62.0851303544,67.9753555128,179.348415022,0,0,0,0,0,215.056,0,22.4089935838
1.0,32.0,0.609333674178,0,0,2,93.6031918178,48.8131127478,200.0,0,0,0,0,0,215.07,0,20.9269799562
0.0,33.0,0.553855806008,1,0,0,177.007727437,200.0,72.7202855926,0,0,0,0,0,215.061,1,11.3470965361
1.0,33.0,0.599844136767,0,0,2,89.8888642152,49.3487770267,186.024446312,0,0,0,0,0,215.081,0,16.9509672664
0.0,34.0,0.277683378455,0,0,2,103.286084677,124.917522295,198.907927949,0,0,0,0,0,215.133,0,13.9670432208
1.0,34.0,0.347707132776,1,0,2,85.3501313997,33.3391394635,200.0,1,0,1,0,0,215.001,0,15.9919813897
0.0,35.0,0.41479920243,0,0,2,19.4314740584,56.2728807138,200.0,0,0,0,0,0,215.108,0,17.1308783992
1.0,35.0,0.488385845315,0,0,0,40.0594308756,187.475859592,46.8487085903,0,0,0,0,0,215.138,0,17.4048423402
0.0,36.0,1.03609690365,0,0,2,96.8775387147,79.2626435402,200.0,0,0,0,0,0,215.006,0,17.3028474764
1.0,36.0,2.03173838425,1,0,2,56.7407933278,127.943331948,70.7683956021,1,1,1,0,0,215.104,0,12.8275488418
0.0,37.0,0.662160506772,0,0,2,50.195195209,52.6148689564,93.0402385939,0,0,0,0,0,215.092,0,20.3469280417
1.0,37.0,0.738480969913,0,0,2,16.6795790588,27.2786942827,200.0,0,0,0,0,0,215.031,0,15.3673695999
0.0,38.0,0.423337476084,0,0,2,103.285352464,58.5336508322,200.0,0,0,0,0,0,215.009,0,18.0152139463
1.0,38.0,0.423382480961,0,0,2,47.2820418141,39.6098111176,200.0,0,0,0,0,0,215.004,0,15.6717238704
0.0,39.0,0.404301694008,0,0,2,21.6077326358,33.3742178003,200.0,0,0,0,0,0,215.002,0,13.5380294954
1.0,39.0,0.591263572975,0,0,2,29.6468286819,34.4983245598,200.0,0,0,0,0,0,215.034,0,13.5746737849
0.0,40.0,0.510235487918,0,0,2,88.3925181873,57.8460992272,200.0,0,0,0,0,0,215.035,0,18.4416172792
1.0,40.0,0.736050181049,0,0,0,42.1734976765,190.332649493,25.1734708828,0,0,0,0,0,215.128,0,16.8220187479
0.0,41.0,1.30098099194,0,0,2,169.221794248,43.7977354072,200.0,0,0,0,0,0,215.14,0,17.5806653141
1.0,41.0,1.18799424406,0,0,2,47.7885868359,110.977985791,127.053055479,0,0,0,0,0,215.118,0,10.6063422551
0.0,42.0,0.78751964629,0,0,2,25.7525294429,51.5349979313,190.595310003,0,0,0,0,0,215.057,0,21.0423004629
1.0,42.0,0.505597974406,1,0,1,86.7107100186,81.9383297751,182.425529693,1,1,0,0,0,215.07,0,21.2469052288
0.0,43.0,0.712220057175,0,0,2,16.9111907241,33.4539094594,200.0,0,0,0,0,0,215.022,0,17.0589194423
1.0,43.0,0.587499381464,0,0,2,20.0711490199,59.9054188389,200.0,0,0,0,0,0,215.035,0,12.970545026
0.0,44.0,0.572478364303,0,0,2,50.8430845449,47.8898432842,200.0,0,0,0,0,0,215.001,0,20.7420280776
1.0,44.0,0.677707598454,0,0,2,49.8034426637,48.426110321,200.0,0,0,0,0,0,215.022,0,16.9757827263
0.0,45.0,0.327613131362,1,0,2,28.7702722198,38.1528271948,200.0,0,0,0,1,0,215.024,1,18.5248879578
1.0,45.0,0.778985706863,0,0,2,14.6408848277,51.1579498267,200.0,0,0,0,0,0,215.139,0,14.8697401739
0.0,46.0,0.5490610721,0,0,2,37.4043187579,15.4122923045,200.0,0,0,0,0,0,215.003,0,16.1831174371
1.0,46.0,0.552784865886,1,0,1,27.6744271232,22.6966787659,197.320679127,1,1,0,1,0,215.09,0,14.9628912281
0.0,47.0,1.49959343875,1,0,1,23.5724902035,109.542309723,43.7043300901,1,1,0,0,0,215.005,1,16.5410219949
1.0,47.0,1.17702713278,0,0,1,14.3694240769,34.3158072079,20.236230765,0,0,0,0,0,215.137,0,15.0089010274
0.0,0.0,1.50669197274,0,0,2,107.431667943,44.6925163185,200.0,0,0,0,0,0,220.045,0,14.178094241
1.0,0.0,0.6573435634,1,0,0,172.15400532,194.790716526,116.980893428,1,1,0,0,0,220.051,0,22.0055216519
0.0,1.0,0.92722622749,0,0,0,137.981529528,200.0,64.0791665387,0,0,0,0,0,220.0,0,19.0903298525
1.0,1.0,0.813777662612,0,0,2,12.840216508,47.7293156343,200.0,0,0,0,0,0,220.016,0,13.6097534833
0.0,2.0,0.294677442595,0,0,2,183.094519664,29.7864911297,200.0,0,0,0,0,0,220.001,0,20.981412428
1.0,2.0,1.06685867693,1,0,2,136.126998666,137.737335739,185.964542278,0,0,0,0,1,220.032,0,21.388819974
0.0,3.0,0.323832939171,0,0,1,27.3144376083,29.334248791,173.538430542,0,0,0,0,0,220.05,0,17.2710551825
1.0,3.0,1.33958393176,1,0,2,69.8402332674,32.7899040467,176.560054964,0,0,0,0,1,220.067,0,13.5048446236
0.0,4.0,0.808810880552,1,0,2,19.9689344013,24.2778748699,200.0,1,0,1,1,0,220.031,1,13.599259958
1.0,4.0,0.825890138167,1,0,2,12.3063918098,152.348180854,100.723538918,1,0,1,0,0,220.015,0,15.2313755815
0.0,5.0,1.74346669541,0,0,2,18.3738471917,93.6799944289,142.927111586,0,0,0,0,0,220.048,0,12.7505033347
1.0,5.0,1.46069071278,1,0,0,19.8113112769,71.8200110721,177.399073237,0,0,0,0,1,220.031,0,14.4788183296
0.0,6.0,0.377849226762,0,0,1,25.6575297775,35.622130044,27.6317447152,0,0,0,0,0,220.016,0,17.3630593517
1.0,6.0,1.87128885454,1,0,0,162.541798245,186.470938822,72.0716445816,1,1,0,0,0,220.032,1,22.1854038337
0.0,7.0,2.41816564737,1,0,1,26.21199083,40.9036866774,131.19984594,1,1,0,0,0,220.016,0,11.6171369341
1.0,7.0,1.01685500885,0,0,0,68.9686730319,179.826438272,61.4597456158,0,0,0,0,0,220.029,0,24.6601210219
0.0,8.0,0.291970272249,0,0,2,31.8994824761,60.4609725402,200.0,0,0,0,0,0,220.002,0,18.5080788026
1.0,8.0,2.02603781834,0,0,1,35.1109989376,177.554351538,75.6331632703,0,0,0,0,0,220.046,0,13.2425992576
0.0,9.0,1.59305236627,0,0,2,11.8610369426,23.4137357681,56.9249028217,0,0,0,0,0,220.017,0,12.2216366977
1.0,9.0,2.04204539863,0,0,2,62.246721933,45.1776901188,192.64513927,0,0,0,0,0,220.049,0,18.0609699784
0.0,10.0,1.71127328535,0,0,2,97.0769951184,125.625261726,125.275490797,0,0,0,1,0,220.002,0,20.6557430003
1.0,10.0,2.97408720534,0,0,0,16.5251371231,200.0,76.1615371221,0,0,0,0,0,220.048,0,10.1202034619
0.0,11.0,0.447746535937,0,0,0,60.5190103546,141.78071152,88.4072774818,0,0,0,0,0,220.148,0,21.1844909643
1.0,11.0,0.638700944329,0,0,2,33.0684235259,116.245213701,40.3133748303,0,0,0,0,0,220.098,0,17.1584903576
0.0,12.0,0.841036863323,0,0,0,52.752694262,120.147056611,27.8625625083,0,0,0,0,0,220.05,0,15.0955655819
1.0,12.0,1.22430717518,0,0,1,26.1407924481,48.265206797,152.62097646,0,0,0,0,0,220.132,0,20.914500841
0.0,13.0,1.11423624643,0,0,1,42.3230530665,91.7620337807,141.644057096,0,0,0,0,0,220.1,0,15.0655867715
1.0,13.0,0.412262948529,0,0,2,34.4401637388,43.1174392024,200.0,0,0,0,0,0,220.03,0,17.9312844795
0.0,14.0,0.564609378179,0,0,1,23.8871513011,35.7216547409,78.4750279494,0,0,0,0,0,220.136,0,16.5101545573
1.0,14.0,0.946589112685,0,0,2,32.2590933228,85.26378481,38.7188112108,0,0,0,0,0,220.147,0,19.3512500766
0.0,15.0,0.39187917121,0,0,2,33.0188561755,54.6665797579,195.35521358,0,0,0,0,0,220.099,0,19.9273658753
1.0,15.0,0.631995047095,0,0,2,52.3053307419,25.6442188826,200.0,0,0,0,0,0,220.131,0,16.6024757255
0.0,16.0,0.549005559033,1,0,2,23.9943102902,64.3031545627,200.0,0,0,0,0,0,220.048,1,14.6401209199
